Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,9021,1992,8,17.4,Y
IDCJAC0002,9021,1992,9,18.2,Y
IDCJAC0002,9021,1992,10,22.6,Y
IDCJAC0002,9021,1992,11,24.3,Y
IDCJAC0002,9021,1992,12,28.2,Y
IDCJAC0002,9021,1993,1,32.1,Y
IDCJAC0002,9021,1993,2,30.9,Y
IDCJAC0002,9021,1993,3,27.7,Y
IDCJAC0002,9021,1993,4,24.6,Y
IDCJAC0002,9021,1993,5,21.3,Y
IDCJAC0002,9021,1993,6,18,Y
IDCJAC0002,9021,1993,7,17.5,Y
IDCJAC0002,9021,1993,8,17.9,Y
IDCJAC0002,9021,1993,9,19.9,Y
IDCJAC0002,9021,1993,10,20.6,Y
IDCJAC0002,9021,1993,11,26.4,Y
IDCJAC0002,9021,1993,12,30.4,Y
IDCJAC0002,9021,1994,1,30.9,Y
IDCJAC0002,9021,1994,2,30.2,Y
IDCJAC0002,9021,1994,3,31.6,Y
IDCJAC0002,9021,1994,4,28,Y
IDCJAC0002,9021,1994,5,23.3,Y
IDCJAC0002,9021,1994,6,18.6,Y
IDCJAC0002,9021,1994,7,18.6,Y
IDCJAC0002,9021,1994,8,19.5,Y
IDCJAC0002,9021,1994,9,21.4,Y
IDCJAC0002,9021,1994,10,23.1,Y
IDCJAC0002,9021,1994,11,27.7,Y
IDCJAC0002,9021,1994,12,31,Y
IDCJAC0002,9021,1995,1,32.7,Y
IDCJAC0002,9021,1995,2,32.7,Y
IDCJAC0002,9021,1995,3,31.6,Y
IDCJAC0002,9021,1995,4,25.8,Y
IDCJAC0002,9021,1995,5,21.1,Y
IDCJAC0002,9021,1995,6,17.8,Y
IDCJAC0002,9021,1995,7,17.8,Y
IDCJAC0002,9021,1995,8,19.1,Y
IDCJAC0002,9021,1995,9,20.4,Y
IDCJAC0002,9021,1995,10,23.2,Y
IDCJAC0002,9021,1995,11,24.6,Y
IDCJAC0002,9021,1995,12,28.1,Y
IDCJAC0002,9021,1996,1,31.5,Y
IDCJAC0002,9021,1996,2,35.7,Y
IDCJAC0002,9021,1996,3,29.1,Y
IDCJAC0002,9021,1996,4,26.6,Y
IDCJAC0002,9021,1996,5,23.7,Y
IDCJAC0002,9021,1996,6,19.5,Y
IDCJAC0002,9021,1996,7,18.2,Y
IDCJAC0002,9021,1996,8,18.2,Y
IDCJAC0002,9021,1996,9,19.8,Y
IDCJAC0002,9021,1996,10,23.6,Y
IDCJAC0002,9021,1996,11,25.8,Y
IDCJAC0002,9021,1996,12,28.1,Y
IDCJAC0002,9021,1997,1,33.7,Y
IDCJAC0002,9021,1997,2,32.4,Y
IDCJAC0002,9021,1997,3,28.4,Y
IDCJAC0002,9021,1997,4,26.1,Y
IDCJAC0002,9021,1997,5,20.9,Y
IDCJAC0002,9021,1997,6,19.5,Y
IDCJAC0002,9021,1997,7,18.4,Y
IDCJAC0002,9021,1997,8,18.4,Y
IDCJAC0002,9021,1997,9,20.1,Y
IDCJAC0002,9021,1997,10,23.6,Y
IDCJAC0002,9021,1997,11,26.1,Y
IDCJAC0002,9021,1997,12,31.5,Y
IDCJAC0002,9021,1998,1,32.6,Y
IDCJAC0002,9021,1998,2,33,Y
IDCJAC0002,9021,1998,3,31.7,Y
IDCJAC0002,9021,1998,4,25.7,Y
IDCJAC0002,9021,1998,5,24.2,Y
IDCJAC0002,9021,1998,6,18.6,Y
IDCJAC0002,9021,1998,7,17.1,Y
IDCJAC0002,9021,1998,8,19.9,Y
IDCJAC0002,9021,1998,9,19.8,Y
IDCJAC0002,9021,1998,10,23.3,Y
IDCJAC0002,9021,1998,11,27,Y
IDCJAC0002,9021,1998,12,30.1,Y
IDCJAC0002,9021,1999,1,31.6,Y
IDCJAC0002,9021,1999,2,33.9,Y
IDCJAC0002,9021,1999,3,28.9,Y
IDCJAC0002,9021,1999,4,29,Y
IDCJAC0002,9021,1999,5,22.2,Y
IDCJAC0002,9021,1999,6,19.7,Y
IDCJAC0002,9021,1999,7,19.3,Y
IDCJAC0002,9021,1999,8,19.1,Y
IDCJAC0002,9021,1999,9,20.7,Y
IDCJAC0002,9021,1999,10,22.7,Y
IDCJAC0002,9021,1999,11,28.2,Y
IDCJAC0002,9021,1999,12,32.4,Y
IDCJAC0002,9021,2000,1,30.7,Y
IDCJAC0002,9021,2000,2,32.2,Y
IDCJAC0002,9021,2000,3,29.5,Y
IDCJAC0002,9021,2000,4,26.2,Y
IDCJAC0002,9021,2000,5,22.4,Y
IDCJAC0002,9021,2000,6,20,Y
IDCJAC0002,9021,2000,7,18.4,Y
IDCJAC0002,9021,2000,8,18.1,Y
IDCJAC0002,9021,2000,9,21.5,Y
IDCJAC0002,9021,2000,10,24.9,Y
IDCJAC0002,9021,2000,11,27.3,Y
IDCJAC0002,9021,2000,12,31.4,Y
IDCJAC0002,9021,2001,1,31.3,Y
IDCJAC0002,9021,2001,2,31.3,Y
IDCJAC0002,9021,2001,3,30.1,Y
IDCJAC0002,9021,2001,4,27.3,Y
IDCJAC0002,9021,2001,5,21.8,Y
IDCJAC0002,9021,2001,6,20.3,Y
IDCJAC0002,9021,2001,7,19,Y
IDCJAC0002,9021,2001,8,18.8,Y
IDCJAC0002,9021,2001,9,20.1,Y
IDCJAC0002,9021,2001,10,22.6,Y
IDCJAC0002,9021,2001,11,27.9,Y
IDCJAC0002,9021,2001,12,27.6,Y
IDCJAC0002,9021,2002,1,31.8,Y
IDCJAC0002,9021,2002,2,31.7,Y
IDCJAC0002,9021,2002,3,30.1,Y
IDCJAC0002,9021,2002,4,25.4,Y
IDCJAC0002,9021,2002,5,23.5,Y
IDCJAC0002,9021,2002,6,19.5,Y
IDCJAC0002,9021,2002,7,19.1,Y
IDCJAC0002,9021,2002,8,19.2,Y
IDCJAC0002,9021,2002,9,20.5,Y
IDCJAC0002,9021,2002,10,22.8,Y
IDCJAC0002,9021,2002,11,27.8,Y
IDCJAC0002,9021,2002,12,31.4,Y
IDCJAC0002,9021,2003,1,32.1,Y
IDCJAC0002,9021,2003,2,32.1,Y
IDCJAC0002,9021,2003,3,31.2,Y
IDCJAC0002,9021,2003,4,26.2,Y
IDCJAC0002,9021,2003,5,24.2,Y
IDCJAC0002,9021,2003,6,19.5,Y
IDCJAC0002,9021,2003,7,18.2,Y
IDCJAC0002,9021,2003,8,18.7,Y
IDCJAC0002,9021,2003,9,20.2,Y
IDCJAC0002,9021,2003,10,22.8,Y
IDCJAC0002,9021,2003,11,28.4,Y
IDCJAC0002,9021,2003,12,29.6,Y
IDCJAC0002,9021,2004,1,32.4,Y
IDCJAC0002,9021,2004,2,32.9,Y
IDCJAC0002,9021,2004,3,30,Y
IDCJAC0002,9021,2004,4,27.4,Y
IDCJAC0002,9021,2004,5,21.8,Y
IDCJAC0002,9021,2004,6,20,Y
IDCJAC0002,9021,2004,7,18.2,Y
IDCJAC0002,9021,2004,8,17.9,Y
IDCJAC0002,9021,2004,9,20.7,Y
IDCJAC0002,9021,2004,10,23.6,Y
IDCJAC0002,9021,2004,11,26.2,Y
IDCJAC0002,9021,2004,12,31.3,Y
IDCJAC0002,9021,2005,1,32,Y
IDCJAC0002,9021,2005,2,31.4,Y
IDCJAC0002,9021,2005,3,31.2,Y
IDCJAC0002,9021,2005,4,25.2,Y
IDCJAC0002,9021,2005,5,23.6,Y
IDCJAC0002,9021,2005,6,18.2,Y
IDCJAC0002,9021,2005,7,18.8,Y
IDCJAC0002,9021,2005,8,18.8,Y
IDCJAC0002,9021,2005,9,19.5,Y
IDCJAC0002,9021,2005,10,21.1,Y
IDCJAC0002,9021,2005,11,25.6,Y
IDCJAC0002,9021,2005,12,24.7,Y
IDCJAC0002,9021,2006,1,29.9,Y
IDCJAC0002,9021,2006,2,32.2,Y
IDCJAC0002,9021,2006,3,30.9,Y
IDCJAC0002,9021,2006,4,23.8,Y
IDCJAC0002,9021,2006,5,22.9,Y
IDCJAC0002,9021,2006,6,20.3,Y
IDCJAC0002,9021,2006,7,19.1,Y
IDCJAC0002,9021,2006,8,20.6,Y
IDCJAC0002,9021,2006,9,20.9,Y
IDCJAC0002,9021,2006,10,24.7,Y
IDCJAC0002,9021,2006,11,28.1,Y
IDCJAC0002,9021,2006,12,31.5,Y
IDCJAC0002,9021,2007,1,30.4,Y
IDCJAC0002,9021,2007,2,31.4,Y
IDCJAC0002,9021,2007,3,30.9,Y
IDCJAC0002,9021,2007,4,25.7,Y
IDCJAC0002,9021,2007,5,21.2,Y
IDCJAC0002,9021,2007,6,19.9,Y
IDCJAC0002,9021,2007,7,19.7,Y
IDCJAC0002,9021,2007,8,19.3,Y
IDCJAC0002,9021,2007,9,20.4,Y
IDCJAC0002,9021,2007,10,23.2,Y
IDCJAC0002,9021,2007,11,29,Y
IDCJAC0002,9021,2007,12,28.4,Y
IDCJAC0002,9021,2008,1,33.8,Y
IDCJAC0002,9021,2008,2,32.7,Y
IDCJAC0002,9021,2008,3,30,Y
IDCJAC0002,9021,2008,4,24.3,Y
IDCJAC0002,9021,2008,5,22.7,Y
IDCJAC0002,9021,2008,6,19.7,Y
IDCJAC0002,9021,2008,7,17.9,Y
IDCJAC0002,9021,2008,8,19.4,Y
IDCJAC0002,9021,2008,9,20.5,Y
IDCJAC0002,9021,2008,10,24.1,Y
IDCJAC0002,9021,2008,11,23.9,Y
IDCJAC0002,9021,2008,12,28.6,Y
IDCJAC0002,9021,2009,1,33.6,Y
IDCJAC0002,9021,2009,2,32.5,Y
IDCJAC0002,9021,2009,3,29.5,Y
IDCJAC0002,9021,2009,4,28.1,Y
IDCJAC0002,9021,2009,5,24.3,Y
IDCJAC0002,9021,2009,6,19.1,Y
IDCJAC0002,9021,2009,7,18,Y
IDCJAC0002,9021,2009,8,19.1,Y
IDCJAC0002,9021,2009,9,18.7,Y
IDCJAC0002,9021,2009,10,24.2,Y
IDCJAC0002,9021,2009,11,27.4,Y
IDCJAC0002,9021,2009,12,32,Y
IDCJAC0002,9021,2010,1,35,Y
IDCJAC0002,9021,2010,2,33.1,Y
IDCJAC0002,9021,2010,3,31.1,Y
IDCJAC0002,9021,2010,4,25.7,Y
IDCJAC0002,9021,2010,5,22.2,Y
IDCJAC0002,9021,2010,6,19.3,Y
IDCJAC0002,9021,2010,7,18.3,Y
IDCJAC0002,9021,2010,8,19.5,Y
IDCJAC0002,9021,2010,9,22.1,Y
IDCJAC0002,9021,2010,10,25.1,Y
IDCJAC0002,9021,2010,11,30.3,Y
IDCJAC0002,9021,2010,12,30.5,Y
IDCJAC0002,9021,2011,1,33.7,Y
IDCJAC0002,9021,2011,2,34.9,Y
IDCJAC0002,9021,2011,3,32.8,Y
IDCJAC0002,9021,2011,4,27.9,Y
IDCJAC0002,9021,2011,5,23.6,Y
IDCJAC0002,9021,2011,6,19.7,Y
IDCJAC0002,9021,2011,7,18.4,Y
IDCJAC0002,9021,2011,8,20.2,Y
IDCJAC0002,9021,2011,9,20.5,Y
IDCJAC0002,9021,2011,10,24.4,Y
IDCJAC0002,9021,2011,11,26.1,Y
IDCJAC0002,9021,2011,12,30.6,Y
IDCJAC0002,9021,2012,1,33.4,Y
IDCJAC0002,9021,2012,2,31.3,Y
IDCJAC0002,9021,2012,3,31.6,Y
IDCJAC0002,9021,2012,4,26.4,Y
IDCJAC0002,9021,2012,5,23,Y
IDCJAC0002,9021,2012,6,19.3,Y
IDCJAC0002,9021,2012,7,19.2,Y
IDCJAC0002,9021,2012,8,20,Y
IDCJAC0002,9021,2012,9,21.4,Y
IDCJAC0002,9021,2012,10,24.9,Y
IDCJAC0002,9021,2012,11,26.1,Y
IDCJAC0002,9021,2012,12,31.4,Y
IDCJAC0002,9021,2013,1,32.3,Y
IDCJAC0002,9021,2013,2,34.6,Y
IDCJAC0002,9021,2013,3,28.4,Y
IDCJAC0002,9021,2013,4,28.7,Y
IDCJAC0002,9021,2013,5,21.7,Y
IDCJAC0002,9021,2013,6,19.9,Y
IDCJAC0002,9021,2013,7,18.7,Y
IDCJAC0002,9021,2013,8,20.3,Y
IDCJAC0002,9021,2013,9,20.1,Y
IDCJAC0002,9021,2013,10,24.1,Y
IDCJAC0002,9021,2013,11,29.5,Y
IDCJAC0002,9021,2013,12,31.1,Y
IDCJAC0002,9021,2014,1,32.9,Y
IDCJAC0002,9021,2014,2,33.7,Y
IDCJAC0002,9021,2014,3,30.8,Y
IDCJAC0002,9021,2014,4,26.9,Y
IDCJAC0002,9021,2014,5,21.3,Y
IDCJAC0002,9021,2014,6,19.6,Y
IDCJAC0002,9021,2014,7,18.4,Y
IDCJAC0002,9021,2014,8,21.5,Y
IDCJAC0002,9021,2014,9,22.1,Y
IDCJAC0002,9021,2014,10,24.9,Y
IDCJAC0002,9021,2014,11,26.4,Y
IDCJAC0002,9021,2014,12,29.7,Y
IDCJAC0002,9021,2015,1,33.8,Y
IDCJAC0002,9021,2015,2,33.1,Y
IDCJAC0002,9021,2015,3,29.9,Y
IDCJAC0002,9021,2015,4,25.7,Y
IDCJAC0002,9021,2015,5,21.4,Y
IDCJAC0002,9021,2015,6,21,Y
IDCJAC0002,9021,2015,7,18.7,Y
IDCJAC0002,9021,2015,8,19.4,Y
IDCJAC0002,9021,2015,9,22.8,Y
IDCJAC0002,9021,2015,10,27,Y
IDCJAC0002,9021,2015,11,29,Y
IDCJAC0002,9021,2015,12,30.1,Y
IDCJAC0002,9021,2016,1,32.4,Y
IDCJAC0002,9021,2016,2,32.8,Y
IDCJAC0002,9021,2016,3,30,Y
IDCJAC0002,9021,2016,4,25,Y
IDCJAC0002,9021,2016,5,20.8,Y
IDCJAC0002,9021,2016,6,18.5,Y
IDCJAC0002,9021,2016,7,17.7,Y
IDCJAC0002,9021,2016,8,17.5,Y
IDCJAC0002,9021,2016,9,18.5,Y
IDCJAC0002,9021,2016,10,22,Y
IDCJAC0002,9021,2016,11,28.3,Y
IDCJAC0002,9021,2016,12,29.3,Y
IDCJAC0002,9021,2017,1,32,Y
IDCJAC0002,9021,2017,2,30.3,Y
IDCJAC0002,9021,2017,3,28.3,Y
IDCJAC0002,9021,2017,4,27.5,Y
IDCJAC0002,9021,2017,5,22.9,Y
IDCJAC0002,9021,2017,6,21.5,Y
IDCJAC0002,9021,2017,7,18.1,Y
IDCJAC0002,9021,2017,8,18.8,Y
IDCJAC0002,9021,2017,9,20.8,Y
IDCJAC0002,9021,2017,10,23.2,Y
IDCJAC0002,9021,2017,11,30,Y
IDCJAC0002,9021,2017,12,30.6,Y
IDCJAC0002,9021,2018,1,31.7,Y
IDCJAC0002,9021,2018,2,30.8,Y
IDCJAC0002,9021,2018,3,30.5,Y
IDCJAC0002,9021,2018,4,26.5,Y
IDCJAC0002,9021,2018,5,24.2,Y
IDCJAC0002,9021,2018,6,19.3,Y
IDCJAC0002,9021,2018,7,19.1,Y
IDCJAC0002,9021,2018,8,18.5,Y
IDCJAC0002,9021,2018,9,20.6,Y
IDCJAC0002,9021,2018,10,23.8,Y
IDCJAC0002,9021,2018,11,25.7,Y
IDCJAC0002,9021,2018,12,30.3,Y
IDCJAC0002,9021,2019,1,31.3,Y
IDCJAC0002,9021,2019,2,32.2,Y
IDCJAC0002,9021,2019,3,31,Y
IDCJAC0002,9021,2019,4,26,Y
IDCJAC0002,9021,2019,5,22.5,Y
IDCJAC0002,9021,2019,6,19.6,Y
IDCJAC0002,9021,2019,7,19.3,Y
IDCJAC0002,9021,2019,8,20.2,Y
IDCJAC0002,9021,2019,9,23.1,Y
IDCJAC0002,9021,2019,10,24.7,Y
IDCJAC0002,9021,2019,11,29.8,Y
IDCJAC0002,9021,2019,12,33.9,Y
IDCJAC0002,9021,2020,1,31.6,Y
IDCJAC0002,9021,2020,2,33,Y
IDCJAC0002,9021,2020,3,30.3,Y
IDCJAC0002,9021,2020,4,26.9,Y
IDCJAC0002,9021,2020,5,22.1,Y
IDCJAC0002,9021,2020,6,21.3,Y
IDCJAC0002,9021,2020,7,19.4,Y
IDCJAC0002,9021,2020,8,19.2,Y
IDCJAC0002,9021,2020,9,21.7,Y
IDCJAC0002,9021,2020,10,25.6,Y
IDCJAC0002,9021,2020,11,25,Y
IDCJAC0002,9021,2020,12,32.4,Y
IDCJAC0002,9021,2021,1,33.6,Y
IDCJAC0002,9021,2021,2,30.8,Y
IDCJAC0002,9021,2021,3,30.4,Y
IDCJAC0002,9021,2021,4,27.3,Y
IDCJAC0002,9021,2021,5,22.4,Y
IDCJAC0002,9021,2021,6,18.8,Y
IDCJAC0002,9021,2021,7,18.3,Y
IDCJAC0002,9021,2021,8,19.5,Y
IDCJAC0002,9021,2021,9,21.6,Y
IDCJAC0002,9021,2021,10,21.8,Y
IDCJAC0002,9021,2021,11,26.8,Y
IDCJAC0002,9021,2021,12,32.5,Y
IDCJAC0002,9021,2022,1,34.6,Y
IDCJAC0002,9021,2022,2,35.1,Y
IDCJAC0002,9021,2022,3,30.5,Y
IDCJAC0002,9021,2022,4,26,Y
IDCJAC0002,9021,2022,5,22.2,Y
IDCJAC0002,9021,2022,6,19.9,Y
IDCJAC0002,9021,2022,7,19,Y
IDCJAC0002,9021,2022,8,18.5,Y
IDCJAC0002,9021,2022,9,21.2,Y
IDCJAC0002,9021,2022,10,22.3,Y
IDCJAC0002,9021,2022,11,26.1,Y
IDCJAC0002,9021,2022,12,30.4,Y
IDCJAC0002,9021,2023,1,33.7,Y
IDCJAC0002,9021,2023,2,33,Y
IDCJAC0002,9021,2023,3,30.6,Y
IDCJAC0002,9021,2023,4,24,Y
IDCJAC0002,9021,2023,5,22.4,Y
IDCJAC0002,9021,2023,6,17.4,Y
IDCJAC0002,9021,2023,7,18.7,Y
IDCJAC0002,9021,2023,8,20.6,Y
IDCJAC0002,9021,2023,9,22.7,Y
IDCJAC0002,9021,2023,10,27.3,Y
IDCJAC0002,9021,2023,11,31.5,Y
IDCJAC0002,9021,2023,12,32.5,Y
IDCJAC0002,9021,2024,1,34.1,Y
IDCJAC0002,9021,2024,2,36.3,Y
IDCJAC0002,9021,2024,3,31.3,Y
IDCJAC0002,9021,2024,4,28.9,Y
IDCJAC0002,9021,2024,5,25.4,Y
IDCJAC0002,9021,2024,6,20.5,Y
IDCJAC0002,9021,2024,7,19.4,Y
IDCJAC0002,9021,2024,8,19.9,Y
IDCJAC0002,9021,2024,9,23.1,Y
IDCJAC0002,9021,2024,10,25.5,Y
IDCJAC0002,9021,2024,11,27.9,Y
IDCJAC0002,9021,2024,12,33,Y
IDCJAC0002,9021,2025,1,34.8,Y
IDCJAC0002,9021,2025,2,32.7,Y
IDCJAC0002,9021,2025,3,33.1,Y
IDCJAC0002,9021,2025,4,27.6,Y
IDCJAC0002,9021,2025,5,24.8,Y
IDCJAC0002,9021,2025,6,20.6,Y
IDCJAC0002,9021,2025,7,18,Y
IDCJAC0002,9021,2025,8,19.4,Y
IDCJAC0002,9021,2025,9,21.9,Y
